User ID,Name,Linked Accounts,Money Sources,Total Credit Amount,Transfer Accounts,Transaction Amount,Employment Status,Education Level,Marital Status,Fraud Indicator
17667,Name 17667,2,"['2245146477150298', '2266876841728890']",257206.92,['4190000802606329'],65866.69,Student,Bachelor,Single,0
17668,Name 17668,1,"['2264451029734755', '5147755285373603']",65454.57,['4019574718100881'],42977.92,Employed,Master,Divorced,0
17669,Name 17669,2,['5346860842736844'],196662.07,['4159462193519801'],106065.24,Student,Bachelor,Divorced,0
17670,Name 17670,1,"['2282456320989899', '2602993846367492']",184298.42,['4373419750967047'],111484.94,Student,PhD,Married,0
17671,Name 17671,2,['2286493470154905'],265597.74,['4999801219351224'],140137.71,Student,PhD,Single,0
17672,Name 17672,2,"['5537788096842852', '5355202226841767']",238740.06,['4808742128884544'],156113.7,Student,Master,Single,0
17673,Name 17673,1,"['2247952216627050', '2494467574737276']",296476.24,['4374121071751774'],187910.58,Student,PhD,Married,0
17674,Name 17674,2,"['2230261610368843', '2270609018920253']",66818.08,['4256575537850665'],35228.83,Unemployed,PhD,Divorced,0
17675,Name 17675,2,"['5377466481538897', '2224199361059666']",224261.8,['4069755806002050'],60651.79,Employed,Master,Married,0
17676,Name 17676,3,['5572281843184535'],150297.82,['4635428891517805'],30704.01,Employed,High School,Single,1
17677,Name 17677,3,['2712352212376016'],243111.36,['4555078695547833'],146460.99,Unemployed,Master,Married,1
17678,Name 17678,1,['5546496363389065'],138648.53,['4563103565537779'],150000.0,Unemployed,PhD,Married,0
17679,Name 17679,1,['2336570190579931'],256500.37,['4345638616528470'],202795.4,Student,PhD,Single,1
17680,Name 17680,2,"['2720267894134048', '2713064583063474']",20055.4,['4160202058856519'],18491.97,Student,Master,Divorced,0
17681,Name 17681,1,['2307090838401492'],197704.81,['4777780123513855'],195542.22,Employed,Master,Single,1
17682,Name 17682,2,"['5300359415738984', '2281848832141129', '2228240614974362']",78586.32,['4374044134748993'],25886.31,Employed,High School,Divorced,0
17683,Name 17683,2,['2277125586799089'],221076.17,"['4395500735037701', '4086370996372443', '4072124863807155']",146514.0,Student,Master,Married,0
17684,Name 17684,2,['5548009424681020'],143807.13,['4104149847726827'],68406.56,Employed,Bachelor,Single,0
17685,Name 17685,1,"['2716146919741399', '2287958269607734']",186162.88,['4116341843943805'],176126.6,Student,High School,Divorced,0
17686,Name 17686,3,"['2296088490746496', '2704267579406653', '5338638147444052']",19181.47,['4583468191818752'],16963.05,Student,High School,Single,0
17687,Name 17687,3,['2586364962970115'],283638.61,['4617834615372165'],238099.12,Employed,High School,Married,1
17688,Name 17688,2,['2292621167054861'],211252.0,"['4380205830994809', '4118363691430683', '4818395151046891']",122797.99,Employed,Bachelor,Married,0
17689,Name 17689,1,['2264076970153281'],187790.5,['4456971734154712'],184630.24,Employed,PhD,Married,1
17690,Name 17690,2,['5128153920711242'],60447.22,['4578999217341525'],43836.81,Student,High School,Divorced,0
17691,Name 17691,2,['2231020663568207'],70152.62,['4412994384267868'],49547.9,Student,High School,Divorced,0
17692,Name 17692,2,"['2545396156158933', '2257422531901256']",140988.8,['4895079785173984'],115661.78,Student,Bachelor,Married,0
17693,Name 17693,3,"['5561644764893066', '5239087619391864']",90538.69,['4327565090993627'],55751.54,Employed,Bachelor,Married,0
17694,Name 17694,1,"['5385559389889576', '2288692689167586']",14345.12,['4388773200096259'],7697.65,Student,High School,Single,0
17695,Name 17695,3,"['2222073375152092', '2705771091352872']",242768.83,['4601695872773959'],217148.79,Student,High School,Single,0
17696,Name 17696,2,"['2223195969495782', '2274022981169070', '2345265886569846']",87621.25,['4630612728946403'],25109.08,Student,Bachelor,Single,0
17697,Name 17697,1,"['2431697184660163', '5278408034778570']",31200.29,['4813709738148613'],8776.88,Student,Master,Divorced,0
17698,Name 17698,2,['2245399567869190'],28099.57,['4062860383245903'],150000.0,Student,Bachelor,Divorced,0
17699,Name 17699,1,"['2466090754972838', '2295203862800877', '2499030251439007']",137557.81,['4419190875675932'],150000.0,Employed,High School,Divorced,0
17700,Name 17700,2,"['2253480061028225', '5119225816356331']",298322.82,['4996000420343400'],294305.92,Unemployed,High School,Divorced,0
17701,Name 17701,2,"['2277329255957024', '5110294857671346']",227162.38,['4774148074621957'],193712.42,Student,Master,Single,0
17702,Name 17702,1,['5359509054158411'],90478.61,['4025123150994690'],67277.64,Employed,PhD,Married,0
17703,Name 17703,1,['2471659721318664'],143805.3,['4573884762905152'],93554.13,Student,Master,Single,0
17704,Name 17704,1,"['2701812725151209', '2257042066674837']",286909.91,['4070892441877435'],231978.62,Unemployed,PhD,Married,0
17705,Name 17705,3,['2720096697483959'],180072.44,['4872733356449101'],39524.78,Employed,Master,Divorced,1
17706,Name 17706,1,"['2720374909755070', '2265502696319590']",64830.37,['4935476263608048'],28325.06,Student,PhD,Single,0
17707,Name 17707,1,"['5580552243229785', '2326927708303588']",63813.84,['4827730583679837'],39930.45,Student,High School,Married,0
17708,Name 17708,2,"['2261652351457336', '5304029370041775']",101161.22,['4186261530113121'],57919.6,Student,High School,Single,0
17709,Name 17709,1,"['2704554709214481', '5152412169746940']",150000.0,['4518033660389840'],142670.17,Student,PhD,Divorced,0
17710,Name 17710,1,"['2702684902962099', '2226246829885261']",61314.12,['4148869422180029'],46779.58,Unemployed,Master,Single,0
17711,Name 17711,2,"['2224189810018892', '5318832769912678']",131837.76,['4646131357519466'],128768.57,Employed,Master,Married,0
17712,Name 17712,1,"['2293445576789472', '2701960258079014', '2316021432208602']",21243.74,['4470526019527628'],150000.0,Employed,Master,Married,0
17713,Name 17713,2,"['2230754862335387', '2475595494212302']",128864.97,['4056245067962247'],150000.0,Student,Master,Divorced,0
17714,Name 17714,2,"['2259356664758976', '2278725323426497']",178872.31,['4269907181117387'],73410.08,Unemployed,PhD,Single,0
17715,Name 17715,2,"['5115034775482672', '2249690425769317']",250321.69,['4612326299406505'],204569.1,Student,PhD,Married,0
17716,Name 17716,2,"['2248321155947805', '5520350496767640']",111080.57,['4965301133816923'],28872.58,Unemployed,High School,Single,0
17717,Name 17717,1,"['2702981248464867', '2456292814535413']",120134.52,['4098602777024603'],79647.18,Student,High School,Single,0
17718,Name 17718,2,['2222900917676735'],150000.0,['4692651325982960'],137638.59,Student,High School,Divorced,0
17719,Name 17719,1,"['2297397391539473', '2238163264310539']",225098.27,['4481264955474095'],206535.03,Student,High School,Single,0
17720,Name 17720,2,"['2602393271672526', '2508805397722120']",295069.62,['4323788161192051'],262398.42,Unemployed,PhD,Single,0
17721,Name 17721,2,"['2350467066956908', '2232657951914327']",248880.44,['4715470753464430'],144247.3,Student,Bachelor,Single,0
17722,Name 17722,1,"['2226201139891582', '5283244218379247']",12292.34,['4194973664188279'],150000.0,Unemployed,Master,Married,0
17723,Name 17723,2,"['5155343322207438', '2248660146349799', '2350200293342448']",162292.43,['4016049324276022'],150000.0,Unemployed,PhD,Single,1
17724,Name 17724,2,"['2252720116728985', '5373021071211431']",61996.94,['4308055510263846'],57900.45,Student,High School,Divorced,0
17725,Name 17725,1,"['5563974374862369', '2705876706070221']",237125.28,['4500855189895257'],173659.9,Student,Master,Single,0
17726,Name 17726,1,['2236974475858476'],75339.2,['4066551346971711'],75318.02,Unemployed,PhD,Married,0
17727,Name 17727,3,"['2706381124894483', '5170581660677842']",164706.27,['4324095444014378'],107515.69,Employed,Master,Married,0
17728,Name 17728,2,['2280007417099860'],165588.5,['4639682004377608'],93317.58,Student,Bachelor,Single,0
17729,Name 17729,1,['5271917177712219'],82089.41,['4984762549587183'],23018.3,Employed,PhD,Married,0
17730,Name 17730,1,['2248116712524695'],49710.93,['4435412319141457'],21431.44,Employed,Master,Divorced,0
17731,Name 17731,1,['5207920394802572'],187092.31,['4655244291660847'],150000.0,Employed,Bachelor,Single,0
17732,Name 17732,3,"['2331066855236573', '2242671242507350', '2271880583875615']",35074.93,['4151207061014411'],13687.8,Unemployed,Bachelor,Married,1
17733,Name 17733,2,"['2717820924706857', '2720349633178773']",109350.81,['4894558829287240'],87704.31,Student,High School,Single,0
17734,Name 17734,2,"['2277475270440486', '2653083274266776']",299237.35,['4253065112943484'],162397.34,Employed,Master,Married,0
17735,Name 17735,2,['2536011570893640'],107130.32,['4281082477783856'],71378.11,Unemployed,Bachelor,Single,0
17736,Name 17736,1,"['2278456272160099', '2248563877034467', '2381961077870762']",92411.09,['4922642682797333'],22474.3,Student,High School,Married,0
17737,Name 17737,2,"['5518343733348369', '2355045819001639']",203223.71,['4487246941330766'],150000.0,Employed,High School,Divorced,0
17738,Name 17738,1,['5289243155620583'],299418.2,['4126162477282932'],210511.08,Employed,Bachelor,Divorced,1
17739,Name 17739,1,"['2294693850128235', '2241775650373535']",286575.7,['4118383711583626'],145061.9,Employed,Bachelor,Married,0
17740,Name 17740,2,['2262806246606049'],127559.93,['4078415902778058'],95470.82,Employed,Bachelor,Married,0
17741,Name 17741,2,"['2289332653344379', '2282148130749163']",216202.82,['4013545675071436'],168280.72,Unemployed,PhD,Single,0
17742,Name 17742,2,"['5214600072618505', '2250718001228550']",150000.0,"['4541643002276942', '4012137335704407', '4654175342429603']",35895.85,Student,Bachelor,Single,0
17743,Name 17743,1,"['2238837202142407', '2228280436510838']",116209.72,['4471490897358813'],58994.22,Employed,Bachelor,Married,0
17744,Name 17744,1,['2553625490569366'],195853.77,['4065447760251634'],150000.0,Student,High School,Single,0
17745,Name 17745,1,['2289392874927915'],78884.54,['4787785910779617'],34409.59,Unemployed,High School,Single,0
17746,Name 17746,2,['2719368105078157'],217417.06,['4316419624493022'],142363.0,Unemployed,Master,Married,1
17747,Name 17747,1,['5520218005002454'],63442.69,['4934004754835200'],22816.73,Unemployed,Bachelor,Divorced,0
17748,Name 17748,1,['5521852800696232'],254239.94,['4565723452792142'],89684.36,Student,Bachelor,Married,0
17749,Name 17749,2,"['2276645289896883', '2480494205041833']",266529.66,['4984765845243997'],62683.72,Student,PhD,Divorced,0
17750,Name 17750,1,"['5438397275271436', '2270338424078478']",184715.73,['4837046297605895'],169561.47,Unemployed,Master,Single,0
17751,Name 17751,2,"['2288976710233107', '2670996592414407']",186314.85,"['4253254774757248', '4986286851365200', '4727950126912666']",78920.84,Student,High School,Married,0
17752,Name 17752,2,"['2282086699065532', '5275488482926015']",64469.75,['4257476083241137'],16858.27,Unemployed,PhD,Single,0
17753,Name 17753,1,"['2614038189400041', '2231641151235098']",150000.0,['4061748438949176'],44347.94,Unemployed,PhD,Married,0
17754,Name 17754,3,"['2720750068491831', '2709985245067675', '2298400665347679']",93679.05,['4173573633968531'],41150.32,Student,Bachelor,Single,0
17755,Name 17755,1,"['5137463305902228', '5310284069300949']",64157.08,"['4977826926427633', '4076405278599081', '4528441703527136']",44081.17,Student,High School,Married,0
17756,Name 17756,2,"['5137749749920911', '5150462106294191']",103308.54,['4805999702676547'],62344.06,Employed,Bachelor,Divorced,0
17757,Name 17757,1,"['2407725485144338', '5210914366894241']",284881.79,['4780204103297251'],150959.09,Employed,Master,Single,0
17758,Name 17758,2,['5100945127486672'],26031.49,['4724706224408525'],17252.26,Unemployed,High School,Single,0
17759,Name 17759,2,"['2719669956217947', '5192527414996255']",136071.01,['4280276858306284'],36546.33,Employed,Master,Married,0
17760,Name 17760,3,"['2246894422704458', '2720553799622199']",190719.12,['4146988447202477'],177663.2,Employed,Master,Married,0
17761,Name 17761,1,"['2258469683459681', '5232129893761342']",125504.29,['4683931428280509'],88856.7,Student,Bachelor,Single,0
17762,Name 17762,3,['5240353896316157'],209194.54,['4882298398996558'],150000.0,Student,Master,Divorced,1
17763,Name 17763,2,"['5210240283186143', '5266368579277632']",84440.7,['4429264847934863'],41630.22,Unemployed,PhD,Single,0
17764,Name 17764,1,"['5441887090752292', '2281501284969816']",36834.24,['4453276683670509'],27298.57,Unemployed,PhD,Single,0
17765,Name 17765,2,"['5558846006616487', '5325345079919946']",194131.74,['4947200006671584'],73686.5,Student,PhD,Single,0
17766,Name 17766,2,['2293907381792843'],220624.22,['4421862618428730'],201129.29,Employed,PhD,Married,1
17767,Name 17767,1,['5587210360925254'],170109.76,"['4974019844070767', '4030559347391758', '4476041249088098']",150000.0,Unemployed,High School,Divorced,1
17768,Name 17768,1,"['5486826911561025', '2720555662723640']",138586.15,['4517488794256144'],45713.01,Student,PhD,Single,0
17769,Name 17769,2,['2265771179592615'],169126.69,"['4526041746816603', '4537991908413606', '4900442452776450']",50039.24,Student,High School,Single,0
17770,Name 17770,1,['2703876295518723'],266896.52,['4534398302678870'],241820.97,Unemployed,Master,Divorced,1
17771,Name 17771,1,"['2237737356915445', '2375565193956971']",150000.0,['4088605698644096'],144034.8,Student,Master,Single,0
17772,Name 17772,2,['2528561055776207'],150000.0,['4866914412272210'],75156.31,Student,Bachelor,Divorced,0
17773,Name 17773,1,"['2715510639185842', '2713451522041143', '2262866570496771']",14695.54,['4755628973432112'],11487.37,Unemployed,Master,Single,0
17774,Name 17774,1,['2283841340507749'],270392.64,"['4668805827689933', '4101612329665055', '4647558723185284']",106390.98,Student,PhD,Single,0
17775,Name 17775,2,['2275114452425641'],194118.59,['4670102549641780'],157185.37,Unemployed,High School,Married,1
17776,Name 17776,2,['2720531432412343'],91394.07,['4000878686085532'],79483.15,Employed,PhD,Divorced,0
17777,Name 17777,1,['5420661114093503'],175785.89,['4659267962296290'],54156.69,Student,Bachelor,Married,0
17778,Name 17778,1,['2231304051540618'],159477.09,['4905419983968314'],98217.88,Employed,High School,Divorced,0
17779,Name 17779,2,['2720509233236806'],220889.16,['4228687416579979'],112916.58,Employed,Bachelor,Divorced,0
17780,Name 17780,2,"['5335255150311491', '5255832141464039']",169463.67,['4091299010698462'],66875.82,Student,PhD,Divorced,0
17781,Name 17781,2,['2275648722868288'],221071.59,['4822171710751535'],149592.7,Employed,Master,Married,0
17782,Name 17782,1,"['2409859595987720', '2685836674001545']",54480.21,['4348186768522948'],45952.11,Employed,High School,Divorced,0
17783,Name 17783,2,"['2228427576273699', '2648093393864755']",61458.35,['4750779307808454'],150000.0,Employed,Master,Divorced,0
17784,Name 17784,1,['2720652080552501'],172287.47,['4801432619260415'],72726.88,Student,Master,Single,0
17785,Name 17785,3,"['5282292840019914', '2351993529892314']",150000.0,['4066473031695721'],137312.11,Unemployed,Master,Divorced,1
17786,Name 17786,2,"['2268761001858554', '2255025978523731']",253166.3,['4173105390862852'],150000.0,Student,Master,Divorced,0
17787,Name 17787,1,"['2464081513621313', '2640591686673310']",299271.0,"['4139646843291077', '4355271051265742', '4972834604611192']",62819.27,Student,Bachelor,Married,0
17788,Name 17788,1,"['2298673207549552', '2703466420105438']",208719.72,['4943601880841249'],148633.38,Unemployed,High School,Single,0
17789,Name 17789,1,"['2549058818021554', '5304407431194553']",237186.17,['4097460702496938'],200709.03,Student,Bachelor,Married,0
17790,Name 17790,1,"['2567445731593875', '5512719153166272', '2477036557520123']",141975.77,['4056913506062677'],39243.52,Student,Master,Single,0
17791,Name 17791,2,"['2708119594521923', '2720071200681134']",50770.13,['4604427687140860'],23765.32,Employed,PhD,Divorced,0
17792,Name 17792,1,['5557969430877490'],65679.07,['4061764238000342'],43594.31,Unemployed,Bachelor,Divorced,0
17793,Name 17793,2,['2720212500397290'],242284.27,['4205415625602458'],137241.29,Employed,Bachelor,Divorced,0
17794,Name 17794,2,"['2245753744054516', '5336318155730021']",203992.51,['4330839090628482'],180923.53,Employed,High School,Divorced,0
17795,Name 17795,1,"['2264486883081877', '2248743153329498']",144299.95,['4800840348079404'],34408.53,Employed,PhD,Single,0
